"id","country_id:id","state_id:id","l10n_mx_edi_code","name","name@es_419"
"res_city_mx_dur_026","base.mx","base.state_mx_dgo","026","San Dimas","San Dimas"
"res_city_mx_dur_027","base.mx","base.state_mx_dgo","027","San Juan de Guadalupe","San Juan de Guadalupe"
"res_city_mx_dur_028","base.mx","base.state_mx_dgo","028","San Juan del Río","San Juan del Río"
"res_city_mx_dur_029","base.mx","base.state_mx_dgo","029","San Luis del Cordero","San Luis del Cordero"
"res_city_mx_dur_030","base.mx","base.state_mx_dgo","030","San Pedro del Gallo","San Pedro del Gallo"
"res_city_mx_dur_031","base.mx","base.state_mx_dgo","031","Santa Clara","Santa Clara"
"res_city_mx_dur_032","base.mx","base.state_mx_dgo","032","Santiago Papasquiaro","Santiago Papasquiaro"
"res_city_mx_dur_033","base.mx","base.state_mx_dgo","033","Súchil","Súchil"
"res_city_mx_dur_034","base.mx","base.state_mx_dgo","034","Tamazula","Tamazula"
"res_city_mx_dur_035","base.mx","base.state_mx_dgo","035","Tepehuanes","Tepehuanes"
"res_city_mx_dur_036","base.mx","base.state_mx_dgo","036","Tlahualilo","Tlahualilo"
"res_city_mx_dur_037","base.mx","base.state_mx_dgo","037","Topia","Topia"
"res_city_mx_dur_038","base.mx","base.state_mx_dgo","038","Vicente Guerrero","Vicente Guerrero"
"res_city_mx_dur_039","base.mx","base.state_mx_dgo","039","Nuevo Ideal","Nuevo Ideal"
"res_city_mx_gro_001","base.mx","base.state_mx_gro","001","Acapulco de Juárez","Acapulco de Juárez"
"res_city_mx_gro_002","base.mx","base.state_mx_gro","002","Ahuacuotzingo","Ahuacuotzingo"
"res_city_mx_gro_003","base.mx","base.state_mx_gro","003","Ajuchitlán del Progreso","Ajuchitlán del Progreso"
"res_city_mx_gro_004","base.mx","base.state_mx_gro","004","Alcozauca de Guerrero","Alcozauca de Guerrero"
"res_city_mx_gro_005","base.mx","base.state_mx_gro","005","Alpoyeca","Alpoyeca"
"res_city_mx_gro_006","base.mx","base.state_mx_gro","006","Apaxtla","Apaxtla"
"res_city_mx_gro_007","base.mx","base.state_mx_gro","007","Arcelia","Arcelia"
"res_city_mx_gro_008","base.mx","base.state_mx_gro","008","Atenango del Río","Atenango del Río"
"res_city_mx_gro_009","base.mx","base.state_mx_gro","009","Atlamajalcingo del Monte","Atlamajalcingo del Monte"
"res_city_mx_gro_010","base.mx","base.state_mx_gro","010","Atlixtac","Atlixtac"
"res_city_mx_gro_011","base.mx","base.state_mx_gro","011","Atoyac de Álvarez","Atoyac de Álvarez"
"res_city_mx_gro_012","base.mx","base.state_mx_gro","012","Ayutla de los Libres","Ayutla de los Libres"
"res_city_mx_gro_013","base.mx","base.state_mx_gro","013","Azoyú","Azoyú"
"res_city_mx_gro_014","base.mx","base.state_mx_gro","014","Benito Juárez","Benito Juárez"
"res_city_mx_gro_015","base.mx","base.state_mx_gro","015","Buenavista de Cuéllar","Buenavista de Cuéllar"
"res_city_mx_gro_016","base.mx","base.state_mx_gro","016","Coahuayutla de José María Izazaga","Coahuayutla de José María Izazaga"
"res_city_mx_gro_017","base.mx","base.state_mx_gro","017","Cocula","Cocula"
"res_city_mx_gro_018","base.mx","base.state_mx_gro","018","Copala","Copala"
"res_city_mx_gro_019","base.mx","base.state_mx_gro","019","Copalillo","Copalillo"
"res_city_mx_gro_020","base.mx","base.state_mx_gro","020","Copanatoyac","Copanatoyac"
"res_city_mx_gro_021","base.mx","base.state_mx_gro","021","Coyuca de Benítez","Coyuca de Benítez"
"res_city_mx_gro_022","base.mx","base.state_mx_gro","022","Coyuca de Catalán","Coyuca de Catalán"
"res_city_mx_gro_023","base.mx","base.state_mx_gro","023","Cuajinicuilapa","Cuajinicuilapa"
"res_city_mx_gro_024","base.mx","base.state_mx_gro","024","Cualác","Cualác"
"res_city_mx_gro_025","base.mx","base.state_mx_gro","025","Cuautepec","Cuautepec"
"res_city_mx_gro_026","base.mx","base.state_mx_gro","026","Cuetzala del Progreso","Cuetzala del Progreso"
"res_city_mx_gro_027","base.mx","base.state_mx_gro","027","Cutzamala de Pinzón","Cutzamala de Pinzón"
"res_city_mx_gro_028","base.mx","base.state_mx_gro","028","Chilapa de Álvarez","Chilapa de Álvarez"
"res_city_mx_gro_029","base.mx","base.state_mx_gro","029","Chilpancingo de los Bravo","Chilpancingo de los Bravo"
"res_city_mx_gro_030","base.mx","base.state_mx_gro","030","Florencio Villarreal","Florencio Villarreal"
"res_city_mx_gro_031","base.mx","base.state_mx_gro","031","General Canuto A. Neri","General Canuto A. Neri"
"res_city_mx_gro_032","base.mx","base.state_mx_gro","032","General Heliodoro Castillo","General Heliodoro Castillo"
"res_city_mx_gro_033","base.mx","base.state_mx_gro","033","Huamuxtitlán","Huamuxtitlán"
"res_city_mx_gro_034","base.mx","base.state_mx_gro","034","Huitzuco de los Figueroa","Huitzuco de los Figueroa"
"res_city_mx_gro_035","base.mx","base.state_mx_gro","035","Iguala de la Independencia","Iguala de la Independencia"
"res_city_mx_gro_036","base.mx","base.state_mx_gro","036","Igualapa","Igualapa"
"res_city_mx_gro_037","base.mx","base.state_mx_gro","037","Ixcateopan de Cuauhtémoc","Ixcateopan de Cuauhtémoc"
"res_city_mx_gro_038","base.mx","base.state_mx_gro","038","Zihuatanejo de Azueta","Zihuatanejo de Azueta"
"res_city_mx_gro_039","base.mx","base.state_mx_gro","039","Juan R. Escudero","Juan R. Escudero"
"res_city_mx_gro_040","base.mx","base.state_mx_gro","040","Leonardo Bravo","Leonardo Bravo"
"res_city_mx_gro_041","base.mx","base.state_mx_gro","041","Malinaltepec","Malinaltepec"
"res_city_mx_gro_042","base.mx","base.state_mx_gro","042","Mártir de Cuilapan","Mártir de Cuilapan"
"res_city_mx_gro_043","base.mx","base.state_mx_gro","043","Metlatónoc","Metlatónoc"
"res_city_mx_gro_044","base.mx","base.state_mx_gro","044","Mochitlán","Mochitlán"
"res_city_mx_gro_045","base.mx","base.state_mx_gro","045","Olinalá","Olinalá"
"res_city_mx_gro_046","base.mx","base.state_mx_gro","046","Ometepec","Ometepec"
"res_city_mx_gro_047","base.mx","base.state_mx_gro","047","Pedro Ascencio Alquisiras","Pedro Ascencio Alquisiras"
"res_city_mx_gro_048","base.mx","base.state_mx_gro","048","Petatlán","Petatlán"
"res_city_mx_gro_049","base.mx","base.state_mx_gro","049","Pilcaya","Pilcaya"
"res_city_mx_gro_050","base.mx","base.state_mx_gro","050","Pungarabato","Pungarabato"
"res_city_mx_gro_051","base.mx","base.state_mx_gro","051","Quechultenango","Quechultenango"
"res_city_mx_gro_052","base.mx","base.state_mx_gro","052","San Luis Acatlán","San Luis Acatlán"
"res_city_mx_gro_053","base.mx","base.state_mx_gro","053","San Marcos","San Marcos"
"res_city_mx_gro_054","base.mx","base.state_mx_gro","054","San Miguel Totolapan","San Miguel Totolapan"
"res_city_mx_gro_055","base.mx","base.state_mx_gro","055","Taxco de Alarcón","Taxco de Alarcón"
"res_city_mx_gro_056","base.mx","base.state_mx_gro","056","Tecoanapa","Tecoanapa"
"res_city_mx_gro_057","base.mx","base.state_mx_gro","057","Técpan de Galeana","Técpan de Galeana"
"res_city_mx_gro_058","base.mx","base.state_mx_gro","058","Teloloapan","Teloloapan"
"res_city_mx_gro_059","base.mx","base.state_mx_gro","059","Tepecoacuilco de Trujano","Tepecoacuilco de Trujano"
"res_city_mx_gro_060","base.mx","base.state_mx_gro","060","Tetipac","Tetipac"
"res_city_mx_gro_061","base.mx","base.state_mx_gro","061","Tixtla de Guerrero","Tixtla de Guerrero"
"res_city_mx_gro_062","base.mx","base.state_mx_gro","062","Tlacoachistlahuaca","Tlacoachistlahuaca"
"res_city_mx_gro_063","base.mx","base.state_mx_gro","063","Tlacoapa","Tlacoapa"
"res_city_mx_gro_064","base.mx","base.state_mx_gro","064","Tlalchapa","Tlalchapa"
"res_city_mx_gro_065","base.mx","base.state_mx_gro","065","Tlalixtaquilla de Maldonado","Tlalixtaquilla de Maldonado"
"res_city_mx_gro_066","base.mx","base.state_mx_gro","066","Tlapa de Comonfort","Tlapa de Comonfort"
"res_city_mx_gro_067","base.mx","base.state_mx_gro","067","Tlapehuala","Tlapehuala"
"res_city_mx_gro_068","base.mx","base.state_mx_gro","068","La Unión de Isidoro Montes de Oca","La Unión de Isidoro Montes de Oca"
"res_city_mx_gro_069","base.mx","base.state_mx_gro","069","Xalpatláhuac","Xalpatláhuac"
"res_city_mx_gro_070","base.mx","base.state_mx_gro","070","Xochihuehuetlán","Xochihuehuetlán"
"res_city_mx_gro_071","base.mx","base.state_mx_gro","071","Xochistlahuaca","Xochistlahuaca"
"res_city_mx_gro_072","base.mx","base.state_mx_gro","072","Zapotitlán Tablas","Zapotitlán Tablas"
"res_city_mx_gro_073","base.mx","base.state_mx_gro","073","Zirándaro","Zirándaro"
"res_city_mx_gro_074","base.mx","base.state_mx_gro","074","Zitlala","Zitlala"
"res_city_mx_gro_075","base.mx","base.state_mx_gro","075","Eduardo Neri","Eduardo Neri"
"res_city_mx_gro_076","base.mx","base.state_mx_gro","076","Acatepec","Acatepec"
"res_city_mx_gro_077","base.mx","base.state_mx_gro","077","Marquelia","Marquelia"
"res_city_mx_gro_078","base.mx","base.state_mx_gro","078","Cochoapa el Grande","Cochoapa el Grande"
"res_city_mx_gro_079","base.mx","base.state_mx_gro","079","José Joaquín de Herrera","José Joaquín de Herrera"
"res_city_mx_gro_080","base.mx","base.state_mx_gro","080","Juchitán","Juchitán"
"res_city_mx_gro_081","base.mx","base.state_mx_gro","081","Iliatenco","Iliatenco"
"res_city_mx_gua_001","base.mx","base.state_mx_gto","001","Abasolo","Abasolo"
"res_city_mx_gua_002","base.mx","base.state_mx_gto","002","Acámbaro","Acámbaro"
"res_city_mx_gua_003","base.mx","base.state_mx_gto","003","San Miguel de Allende","San Miguel de Allende"
"res_city_mx_gua_004","base.mx","base.state_mx_gto","004","Apaseo el Alto","Apaseo el Alto"
"res_city_mx_gua_005","base.mx","base.state_mx_gto","005","Apaseo el Grande","Apaseo el Grande"
"res_city_mx_gua_006","base.mx","base.state_mx_gto","006","Atarjea","Atarjea"
"res_city_mx_gua_007","base.mx","base.state_mx_gto","007","Celaya","Celaya"
"res_city_mx_gua_008","base.mx","base.state_mx_gto","008","Manuel Doblado","Manuel Doblado"
"res_city_mx_gua_009","base.mx","base.state_mx_gto","009","Comonfort","Comonfort"
"res_city_mx_gua_010","base.mx","base.state_mx_gto","010","Coroneo","Coroneo"
"res_city_mx_gua_011","base.mx","base.state_mx_gto","011","Cortazar","Cortazar"
"res_city_mx_gua_012","base.mx","base.state_mx_gto","012","Cuerámaro","Cuerámaro"
"res_city_mx_gua_013","base.mx","base.state_mx_gto","013","Doctor Mora","Doctor Mora"
"res_city_mx_gua_014","base.mx","base.state_mx_gto","014","Dolores Hidalgo Cuna de la Independencia Nacional","Dolores Hidalgo Cuna de la Independencia Nacional"
"res_city_mx_gua_015","base.mx","base.state_mx_gto","015","Guanajuato","Guanajuato"
"res_city_mx_gua_016","base.mx","base.state_mx_gto","016","Huanímaro","Huanímaro"
"res_city_mx_gua_017","base.mx","base.state_mx_gto","017","Irapuato","Irapuato"
"res_city_mx_gua_018","base.mx","base.state_mx_gto","018","Jaral del Progreso","Jaral del Progreso"
"res_city_mx_gua_019","base.mx","base.state_mx_gto","019","Jerécuaro","Jerécuaro"
"res_city_mx_gua_020","base.mx","base.state_mx_gto","020","León","León"
"res_city_mx_gua_021","base.mx","base.state_mx_gto","021","Moroleón","Moroleón"
"res_city_mx_gua_022","base.mx","base.state_mx_gto","022","Ocampo","Ocampo"
"res_city_mx_gua_023","base.mx","base.state_mx_gto","023","Pénjamo","Pénjamo"
"res_city_mx_gua_024","base.mx","base.state_mx_gto","024","Pueblo Nuevo","Pueblo Nuevo"
"res_city_mx_gua_025","base.mx","base.state_mx_gto","025","Purísima del Rincón","Purísima del Rincón"
"res_city_mx_gua_026","base.mx","base.state_mx_gto","026","Romita","Romita"
"res_city_mx_gua_027","base.mx","base.state_mx_gto","027","Salamanca","Salamanca"
"res_city_mx_gua_028","base.mx","base.state_mx_gto","028","Salvatierra","Salvatierra"
"res_city_mx_gua_029","base.mx","base.state_mx_gto","029","San Diego de la Unión","San Diego de la Unión"
"res_city_mx_gua_030","base.mx","base.state_mx_gto","030","San Felipe","San Felipe"
"res_city_mx_gua_031","base.mx","base.state_mx_gto","031","San Francisco del Rincón","San Francisco del Rincón"
"res_city_mx_gua_032","base.mx","base.state_mx_gto","032","San José Iturbide","San José Iturbide"
"res_city_mx_gua_033","base.mx","base.state_mx_gto","033","San Luis de la Paz","San Luis de la Paz"
"res_city_mx_gua_034","base.mx","base.state_mx_gto","034","Santa Catarina","Santa Catarina"
"res_city_mx_gua_035","base.mx","base.state_mx_gto","035","Santa Cruz de Juventino Rosas","Santa Cruz de Juventino Rosas"
"res_city_mx_gua_036","base.mx","base.state_mx_gto","036","Santiago Maravatío","Santiago Maravatío"
"res_city_mx_gua_037","base.mx","base.state_mx_gto","037","Silao de la Victoria","Silao de la Victoria"
"res_city_mx_gua_038","base.mx","base.state_mx_gto","038","Tarandacuao","Tarandacuao"
"res_city_mx_gua_039","base.mx","base.state_mx_gto","039","Tarimoro","Tarimoro"
"res_city_mx_gua_040","base.mx","base.state_mx_gto","040","Tierra Blanca","Tierra Blanca"
"res_city_mx_gua_041","base.mx","base.state_mx_gto","041","Uriangato","Uriangato"
"res_city_mx_gua_042","base.mx","base.state_mx_gto","042","Valle de Santiago","Valle de Santiago"
"res_city_mx_gua_043","base.mx","base.state_mx_gto","043","Victoria","Victoria"
"res_city_mx_gua_044","base.mx","base.state_mx_gto","044","Villagrán","Villagrán"
"res_city_mx_gua_045","base.mx","base.state_mx_gto","045","Xichú","Xichú"
"res_city_mx_gua_046","base.mx","base.state_mx_gto","046","Yuriria","Yuriria"
"res_city_mx_hid_001","base.mx","base.state_mx_hgo","001","Acatlán","Acatlán"
"res_city_mx_hid_002","base.mx","base.state_mx_hgo","002","Acaxochitlán","Acaxochitlán"
"res_city_mx_hid_003","base.mx","base.state_mx_hgo","003","Actopan","Actopan"
"res_city_mx_hid_004","base.mx","base.state_mx_hgo","004","Agua Blanca de Iturbide","Agua Blanca de Iturbide"
"res_city_mx_hid_005","base.mx","base.state_mx_hgo","005","Ajacuba","Ajacuba"
"res_city_mx_hid_006","base.mx","base.state_mx_hgo","006","Alfajayucan","Alfajayucan"
"res_city_mx_hid_007","base.mx","base.state_mx_hgo","007","Almoloya","Almoloya"
"res_city_mx_hid_008","base.mx","base.state_mx_hgo","008","Apan","Apan"
"res_city_mx_hid_009","base.mx","base.state_mx_hgo","009","El Arenal","El Arenal"
"res_city_mx_hid_010","base.mx","base.state_mx_hgo","010","Atitalaquia","Atitalaquia"
"res_city_mx_hid_011","base.mx","base.state_mx_hgo","011","Atlapexco","Atlapexco"
"res_city_mx_hid_012","base.mx","base.state_mx_hgo","012","Atotonilco el Grande","Atotonilco el Grande"
"res_city_mx_hid_013","base.mx","base.state_mx_hgo","013","Atotonilco de Tula","Atotonilco de Tula"
"res_city_mx_hid_014","base.mx","base.state_mx_hgo","014","Calnali","Calnali"
"res_city_mx_hid_015","base.mx","base.state_mx_hgo","015","Cardonal","Cardonal"
"res_city_mx_hid_016","base.mx","base.state_mx_hgo","016","Cuautepec de Hinojosa","Cuautepec de Hinojosa"
"res_city_mx_hid_017","base.mx","base.state_mx_hgo","017","Chapantongo","Chapantongo"
"res_city_mx_hid_018","base.mx","base.state_mx_hgo","018","Chapulhuacán","Chapulhuacán"
"res_city_mx_hid_019","base.mx","base.state_mx_hgo","019","Chilcuautla","Chilcuautla"
"res_city_mx_hid_020","base.mx","base.state_mx_hgo","020","Eloxochitlán","Eloxochitlán"
"res_city_mx_hid_021","base.mx","base.state_mx_hgo","021","Emiliano Zapata","Emiliano Zapata"
"res_city_mx_hid_022","base.mx","base.state_mx_hgo","022","Epazoyucan","Epazoyucan"
"res_city_mx_hid_023","base.mx","base.state_mx_hgo","023","Francisco I. Madero","Francisco I. Madero"
"res_city_mx_hid_024","base.mx","base.state_mx_hgo","024","Huasca de Ocampo","Huasca de Ocampo"
"res_city_mx_hid_025","base.mx","base.state_mx_hgo","025","Huautla","Huautla"
"res_city_mx_hid_026","base.mx","base.state_mx_hgo","026","Huazalingo","Huazalingo"
"res_city_mx_hid_027","base.mx","base.state_mx_hgo","027","Huehuetla","Huehuetla"
"res_city_mx_hid_028","base.mx","base.state_mx_hgo","028","Huejutla de Reyes","Huejutla de Reyes"
"res_city_mx_hid_029","base.mx","base.state_mx_hgo","029","Huichapan","Huichapan"
"res_city_mx_hid_030","base.mx","base.state_mx_hgo","030","Ixmiquilpan","Ixmiquilpan"
"res_city_mx_hid_031","base.mx","base.state_mx_hgo","031","Jacala de Ledezma","Jacala de Ledezma"
"res_city_mx_hid_032","base.mx","base.state_mx_hgo","032","Jaltocán","Jaltocán"
"res_city_mx_hid_033","base.mx","base.state_mx_hgo","033","Juárez Hidalgo","Juárez Hidalgo"
"res_city_mx_hid_034","base.mx","base.state_mx_hgo","034","Lolotla","Lolotla"
"res_city_mx_hid_035","base.mx","base.state_mx_hgo","035","Metepec","Metepec"
"res_city_mx_hid_036","base.mx","base.state_mx_hgo","036","San Agustín Metzquititlán","San Agustín Metzquititlán"
"res_city_mx_hid_037","base.mx","base.state_mx_hgo","037","Metztitlán","Metztitlán"
"res_city_mx_hid_038","base.mx","base.state_mx_hgo","038","Mineral del Chico","Mineral del Chico"
"res_city_mx_hid_039","base.mx","base.state_mx_hgo","039","Mineral del Monte","Mineral del Monte"
"res_city_mx_hid_040","base.mx","base.state_mx_hgo","040","La Misión","La Misión"
"res_city_mx_hid_041","base.mx","base.state_mx_hgo","041","Mixquiahuala de Juárez","Mixquiahuala de Juárez"
"res_city_mx_hid_042","base.mx","base.state_mx_hgo","042","Molango de Escamilla","Molango de Escamilla"
"res_city_mx_hid_043","base.mx","base.state_mx_hgo","043","Nicolás Flores","Nicolás Flores"
"res_city_mx_hid_044","base.mx","base.state_mx_hgo","044","Nopala de Villagrán","Nopala de Villagrán"
"res_city_mx_hid_045","base.mx","base.state_mx_hgo","045","Omitlán de Juárez","Omitlán de Juárez"
"res_city_mx_hid_046","base.mx","base.state_mx_hgo","046","San Felipe Orizatlán","San Felipe Orizatlán"
"res_city_mx_hid_047","base.mx","base.state_mx_hgo","047","Pacula","Pacula"
"res_city_mx_hid_048","base.mx","base.state_mx_hgo","048","Pachuca de Soto","Pachuca de Soto"
"res_city_mx_hid_049","base.mx","base.state_mx_hgo","049","Pisaflores","Pisaflores"
"res_city_mx_hid_050","base.mx","base.state_mx_hgo","050","Progreso de Obregón","Progreso de Obregón"
"res_city_mx_hid_051","base.mx","base.state_mx_hgo","051","Mineral de la Reforma","Mineral de la Reforma"
"res_city_mx_hid_052","base.mx","base.state_mx_hgo","052","San Agustín Tlaxiaca","San Agustín Tlaxiaca"
"res_city_mx_hid_053","base.mx","base.state_mx_hgo","053","San Bartolo Tutotepec","San Bartolo Tutotepec"
"res_city_mx_hid_054","base.mx","base.state_mx_hgo","054","San Salvador","San Salvador"
"res_city_mx_hid_055","base.mx","base.state_mx_hgo","055","Santiago de Anaya","Santiago de Anaya"
